TRADE # TYPE   TICKER   BUY DATE     BUY PRICE SELL DATE    SELL PRICE %PROFIT %LOSS   DAYS

25566  	E	SCH   	6/16/2005	 11.51	6/20/2005	 11.63	  1.04	      	2
25565  	E	PPDI  	6/16/2005	 47.00	6/20/2005	 47.67	  1.43	      	2
25564  	E	PEG   	6/16/2005	 56.40	6/20/2005	 57.13	  1.29	      	2
25563  	E	HLTH  	6/16/2005	  9.73	6/20/2005	 10.01	  2.88	      	2
25562  	E	DHR   	6/16/2005	 53.95	6/20/2005	 54.75	  1.48	      	2
25561  	D	DT    	6/14/2005	 17.90	6/20/2005	 18.11	  1.17	      	4
25560  	E	UTX   	6/13/2005	 52.25	6/20/2005	 52.71	  0.88	      	5
25559  	D	RIMM  	6/10/2005	 73.14	6/20/2005	 74.84	  2.32	      	6
25558  	E	LEG   	6/10/2005	 26.10	6/20/2005	 26.27	  0.65	      	6
25557  	E	IRM   	6/10/2005	 27.80	6/20/2005	 28.15	  1.26	      	6
25556  	E	CDWC  	6/10/2005	 54.45	6/20/2005	 56.26	  3.32	      	6
25555  	C	SYMC  	6/9/2005	 21.63	6/20/2005	 21.60	      	 -0.14	7
25554  	E	PTV   	6/9/2005	 22.10	6/20/2005	 22.31	  0.95	      	7
25553  	E	ITW   	6/9/2005	 83.85	6/20/2005	 83.25	      	 -0.72	7
25552  	E	ABI   	6/9/2005	 20.64	6/20/2005	 21.20	  2.71	      	7
25551  	E	ABFS  	6/9/2005	 31.71	6/20/2005	 32.01	  0.95	      	7
25550  	E	SSP   	6/8/2005	 49.90	6/20/2005	 49.35	      	 -1.10	8
25549  	E	RX    	6/8/2005	 24.16	6/20/2005	 23.67	      	 -2.03	8
25548  	E	KO    	6/6/2005	 44.01	6/20/2005	 43.80	      	 -0.48	10
25547  	E	CAG   	6/1/2005	 26.10	6/20/2005	 24.35	      	 -6.70	13
25546  	E	HNZ   	5/27/2005	 37.53	6/20/2005	 36.44	      	 -2.90	15
25545  	D	IM    	5/26/2005	 16.20	6/20/2005	 15.00	      	 -7.41	16
25544  	E	CEPH  	5/26/2005	 43.37	6/20/2005	 39.41	      	 -9.13	16
25543  	E	KLAC  	6/16/2005	 45.46	6/17/2005	 46.30	  1.85	      	1
25542  	E	INTC  	6/16/2005	 26.97	6/17/2005	 27.39	  1.56	      	1
25541  	E	MET   	6/15/2005	 43.55	6/17/2005	 44.30	  1.72	      	2
25540  	D	BBOX  	6/14/2005	 33.95	6/17/2005	 35.10	  3.39	      	3
25539  	D	TECD  	6/13/2005	 35.11	6/17/2005	 35.86	  2.14	      	4
25538  	E	ADBE  	6/13/2005	 31.10	6/17/2005	 31.08	      	 -0.06	4
25537  	E	EYE   	6/10/2005	 37.94	6/17/2005	 38.42	  1.27	      	5
25536  	E	EMN   	6/10/2005	 57.54	6/17/2005	 58.80	  2.19	      	5
25535  	E	UGI   	6/9/2005	 25.78	6/17/2005	 26.15	  1.44	      	6
25534  	E	SWFT  	6/9/2005	 23.37	6/17/2005	 23.84	  2.01	      	6
25533  	E	SIAL  	6/9/2005	 59.49	6/17/2005	 57.60	      	 -3.18	6
25532  	E	MDT   	6/9/2005	 52.40	6/17/2005	 53.55	  2.19	      	6
25531  	E	EXPD  	6/9/2005	 48.98	6/17/2005	 50.55	  3.21	      	6
25530  	E	CNI   	6/9/2005	 59.30	6/17/2005	 59.99	  1.16	      	6
25529  	D	HGSI  	6/8/2005	 10.70	6/17/2005	 10.91	  1.96	      	7
25528  	E	AMGN  	6/8/2005	 60.15	6/17/2005	 60.90	  1.25	      	7
25527  	E	WM    	6/7/2005	 40.67	6/17/2005	 40.80	  0.32	      	8
25526  	E	PDLI  	6/7/2005	 18.69	6/17/2005	 18.67	      	 -0.11	8
25525  	E	FILE  	6/7/2005	 27.13	6/17/2005	 26.20	      	 -3.43	8
25524  	E	CAI   	6/6/2005	 62.51	6/17/2005	 62.52	  0.02	      	9
25523  	E	IDXX  	6/3/2005	 57.12	6/17/2005	 56.79	      	 -0.58	10
25522  	E	JBHT  	6/1/2005	 20.00	6/17/2005	 19.50	      	 -2.50	12
25521  	E	ACDO  	6/1/2005	 44.91	6/17/2005	 44.95	  0.09	      	12
25520  	E	BAX   	5/27/2005	 36.87	6/17/2005	 37.07	  0.54	      	14
25519  	C	NPSP  	5/26/2005	 12.15	6/17/2005	 11.45	      	 -5.76	15
25518  	E	DBD   	6/15/2005	 49.21	6/16/2005	 50.39	  2.40	      	1
25517  	E	XL    	6/14/2005	 74.01	6/16/2005	 74.70	  0.93	      	2
25516  	E	WB    	6/13/2005	 49.91	6/16/2005	 50.50	  1.18	      	3
25515  	E	NCR   	6/13/2005	 36.00	6/16/2005	 36.93	  2.58	      	3
25514  	E	MACR  	6/13/2005	 41.43	6/16/2005	 43.14	  4.13	      	3
25513  	E	DELL  	6/13/2005	 39.59	6/16/2005	 40.58	  2.50	      	3
25512  	E	PX    	6/10/2005	 46.67	6/16/2005	 47.51	  1.80	      	4
25511  	E	NUE   	6/10/2005	 50.95	6/16/2005	 53.15	  4.32	      	4
25510  	E	NSC   	6/10/2005	 31.73	6/16/2005	 32.25	  1.64	      	4
25509  	E	MKC   	6/10/2005	 33.75	6/16/2005	 33.31	      	 -1.30	4
25508  	E	HSY   	6/10/2005	 64.05	6/16/2005	 64.75	  1.09	      	4
25507  	D	AL    	6/10/2005	 29.92	6/16/2005	 30.54	  2.07	      	4
25506  	E	WERN  	6/9/2005	 18.18	6/16/2005	 18.65	  2.59	      	5
25505  	E	UNP   	6/9/2005	 64.75	6/16/2005	 66.00	  1.93	      	5
25504  	E	ISSX  	6/9/2005	 20.95	6/16/2005	 21.47	  2.48	      	5
25503  	E	CNF   	6/9/2005	 43.24	6/16/2005	 44.50	  2.91	      	5
25502  	E	CCL   	6/9/2005	 51.30	6/16/2005	 52.47	  2.28	      	5
25501  	D	BRCM  	6/9/2005	 34.48	6/16/2005	 35.48	  2.90	      	5
25500  	E	BNI   	6/9/2005	 47.90	6/16/2005	 49.47	  3.28	      	5
25499  	E	VSH   	6/7/2005	 12.55	6/16/2005	 12.33	      	 -1.75	7
25498  	E	LIN   	6/7/2005	 24.00	6/16/2005	 23.80	      	 -0.83	7
25497  	E	BBT   	6/7/2005	 39.96	6/16/2005	 39.62	      	 -0.85	7
25496  	D	SBL   	6/3/2005	 11.09	6/16/2005	 10.93	      	 -1.44	9
25495  	E	MRK   	6/2/2005	 32.17	6/16/2005	 32.00	      	 -0.53	10
25494  	E	TEF   	6/1/2005	 50.12	6/16/2005	 48.29	      	 -3.65	11
25493  	E	DOX   	5/27/2005	 27.40	6/16/2005	 26.45	      	 -3.47	13
25492  	E	PDX   	6/14/2005	 72.60	6/15/2005	 74.50	  2.62	      	1
25491  	E	ERICY 	6/14/2005	 31.21	6/15/2005	 31.52	  0.99	      	1
25490  	E	PPG   	6/10/2005	 65.06	6/15/2005	 65.90	  1.29	      	3
25489  	E	PFE   	6/10/2005	 27.59	6/15/2005	 28.48	  3.23	      	3
25488  	E	HD    	6/10/2005	 38.65	6/15/2005	 40.32	  4.32	      	3
25487  	E	WFMI  	6/9/2005	117.24	6/15/2005	118.67	  1.22	      	4
25486  	E	SOV   	6/9/2005	 22.21	6/15/2005	 22.46	  1.13	      	4
25485  	E	RHI   	6/9/2005	 24.48	6/15/2005	 25.14	  2.70	      	4
25484  	E	COO   	6/9/2005	 61.13	6/15/2005	 64.05	  4.78	      	4
25483  	E	AJG   	6/9/2005	 26.94	6/15/2005	 27.55	  2.26	      	4
25482  	E	GENZ  	6/8/2005	 61.03	6/15/2005	 62.12	  1.79	      	5
25481  	E	WAT   	6/7/2005	 38.25	6/15/2005	 38.60	  0.92	      	6
25480  	E	NYB   	6/7/2005	 17.76	6/15/2005	 17.73	      	 -0.17	6
25479  	E	ANDW  	6/7/2005	 12.87	6/15/2005	 13.07	  1.55	      	6
25478  	E	JNJ   	6/6/2005	 66.59	6/15/2005	 66.55	      	 -0.06	7
25477  	E	EDS   	6/6/2005	 19.15	6/15/2005	 19.37	  1.15	      	7
25476  	E	JPM   	6/3/2005	 35.62	6/15/2005	 35.74	  0.34	      	8
25475  	E	GPS   	6/3/2005	 21.10	6/15/2005	 21.19	  0.43	      	8
25474  	E	CRL   	6/3/2005	 47.65	6/15/2005	 47.40	      	 -0.52	8
25473  	E	BAC   	6/2/2005	 46.23	6/15/2005	 46.15	      	 -0.17	9
25472  	E	GYI   	6/1/2005	 74.85	6/15/2005	 74.88	  0.04	      	10
25471  	D	BSTE  	6/1/2005	 54.96	6/15/2005	 52.61	      	 -4.28	10
25470  	E	BNK   	6/1/2005	 30.07	6/15/2005	 30.12	  0.17	      	10
25469  	D	WYE   	5/16/2005	 44.30	6/15/2005	 43.60	      	 -1.58	21
25468  	B	SSCC  	5/13/2005	 12.70	6/15/2005	 11.28	      	-11.18	22
25467  	A	ENZN  	4/15/2005	  9.48	6/15/2005	  6.05	      	-36.18	42
25466  	E	BLS   	6/13/2005	 26.76	6/14/2005	 26.95	  0.71	      	1
25465  	E	CBH   	6/10/2005	 27.17	6/14/2005	 27.78	  2.25	      	2
25464  	E	THQI  	6/9/2005	 27.21	6/14/2005	 27.90	  2.54	      	3
25463  	E	STRA  	6/9/2005	 84.86	6/14/2005	 90.11	  6.19	      	3
25462  	E	SCHL  	6/9/2005	 36.78	6/14/2005	 37.49	  1.93	      	3
25461  	E	SNDK  	6/7/2005	 24.41	6/14/2005	 25.22	  3.32	      	5
25460  	E	NTIQ  	6/6/2005	 10.65	6/14/2005	 10.89	  2.25	      	6
25459  	E	JNPR  	6/6/2005	 25.15	6/14/2005	 25.12	      	 -0.12	6
25458  	E	ACS   	6/6/2005	 49.95	6/14/2005	 50.69	  1.48	      	6
25457  	C	VRTX  	6/2/2005	 13.28	6/14/2005	 13.28	  0.00	  0.00	8
25456  	E	TRB   	6/2/2005	 35.73	6/14/2005	 35.75	  0.06	      	8
25455  	E	TECH  	6/2/2005	 45.50	6/14/2005	 45.36	      	 -0.31	8
25454  	E	TSN   	6/1/2005	 18.46	6/14/2005	 18.48	  0.11	      	9
25453  	E	CA    	5/31/2005	 27.30	6/14/2005	 27.07	      	 -0.84	10
25452  	D	GCI   	5/16/2005	 75.55	6/14/2005	 74.52	      	 -1.36	20
25451  	E	JCI   	6/10/2005	 56.00	6/13/2005	 56.33	  0.59	      	1
25450  	E	DD    	6/10/2005	 46.81	6/13/2005	 47.25	  0.94	      	1
25449  	E	PNC   	6/2/2005	 54.95	6/13/2005	 54.73	      	 -0.40	7
25448  	E	ELNK  	6/2/2005	  9.60	6/13/2005	  9.70	  1.04	      	7
25447  	E	RHAT  	6/1/2005	 12.60	6/13/2005	 12.50	      	 -0.79	8
25446  	E	BEAS  	6/9/2005	  8.35	6/10/2005	  8.86	  6.11	      	1
25445  	E	TMK   	6/6/2005	 52.00	6/10/2005	 52.65	  1.25	      	4
25444  	E	NBIX  	6/6/2005	 37.20	6/10/2005	 37.02	      	 -0.48	4
25443  	E	FDS   	6/6/2005	 31.11	6/10/2005	 31.83	  2.31	      	4
25442  	E	DBD   	6/6/2005	 49.45	6/10/2005	 50.38	  1.88	      	4
25441  	E	IMDC  	6/3/2005	 61.18	6/10/2005	 62.82	  2.68	      	5
25440  	E	GNTX  	6/3/2005	 17.32	6/10/2005	 17.85	  3.06	      	5
25439  	E	HSIC  	5/27/2005	 40.10	6/10/2005	 40.62	  1.30	      	9
25438  	E	NTRS  	6/7/2005	 46.29	6/9/2005	 46.30	  0.02	      	2
25437  	E	GWW   	6/7/2005	 53.90	6/9/2005	 54.65	  1.39	      	2
25436  	E	CL    	6/6/2005	 48.92	6/9/2005	 49.65	  1.49	      	3
25435  	E	LNCR  	6/3/2005	 43.26	6/9/2005	 44.20	  2.17	      	4
25434  	E	XRX   	6/2/2005	 13.52	6/9/2005	 13.78	  1.92	      	5
25433  	E	SBC   	6/1/2005	 23.24	6/9/2005	 23.57	  1.42	      	6
25432  	E	PDCO  	5/27/2005	 45.23	6/9/2005	 46.81	  3.49	      	8
25431  	E	VAR   	6/6/2005	 36.25	6/8/2005	 37.61	  3.75	      	2
25430  	E	SVU   	6/6/2005	 32.30	6/8/2005	 32.95	  2.01	      	2
25429  	E	FRX   	6/6/2005	 38.00	6/8/2005	 38.54	  1.42	      	2
25428  	E	BSG   	6/6/2005	 15.13	6/8/2005	 15.42	  1.92	      	2
25427  	E	ADRX  	6/3/2005	 19.95	6/8/2005	 20.27	  1.60	      	3
25426  	E	WWY   	6/2/2005	 68.00	6/8/2005	 69.04	  1.53	      	4
25425  	E	MO    	6/2/2005	 67.05	6/8/2005	 68.70	  2.46	      	4
25424  	E	CCU   	6/1/2005	 29.20	6/8/2005	 29.94	  2.53	      	5
25423  	E	BBOX  	5/31/2005	 34.10	6/8/2005	 34.89	  2.32	      	6
25422  	E	DG    	5/27/2005	 19.75	6/8/2005	 20.40	  3.29	      	7
25421  	E	BSX   	5/26/2005	 29.30	6/8/2005	 27.97	      	 -4.54	8
25420  	E	CVD   	5/19/2005	 44.35	6/8/2005	 44.80	  1.01	      	13
25419  	E	BCR   	5/13/2005	 70.75	6/8/2005	 69.00	      	 -2.47	17
25418  	E	NAV   	6/7/2005	 30.77	6/8/2005	 31.62	  2.76	      	1
25417  	E	IFF   	6/7/2005	 36.90	6/8/2005	 37.75	  2.30	      	1
25416  	E	KR    	6/2/2005	 16.64	6/7/2005	 16.85	  1.26	      	3
25415  	E	GXP   	5/31/2005	 31.31	6/7/2005	 31.70	  1.25	      	5
25414  	E	ABT   	5/27/2005	 48.40	6/7/2005	 48.49	  0.19	      	6
25413  	E	ABI   	5/25/2005	 21.27	6/7/2005	 21.49	  1.03	      	8
25412  	E	ESRX  	6/1/2005	 92.25	6/6/2005	 94.04	  1.94	      	3
25411  	E	MAN   	6/2/2005	 39.28	6/3/2005	 40.92	  4.18	      	1
25410  	E	ERICY 	6/2/2005	 31.38	6/3/2005	 31.81	  1.37	      	1
25409  	E	ABS   	6/2/2005	 20.96	6/3/2005	 21.26	  1.43	      	1
25408  	E	WAG   	6/1/2005	 45.34	6/3/2005	 46.20	  1.90	      	2
25407  	E	PHG   	6/1/2005	 25.43	6/3/2005	 26.00	  2.24	      	2
25406  	E	LUV   	5/26/2005	 14.52	6/3/2005	 14.68	  1.10	      	5
25405  	E	DDS   	5/25/2005	 23.50	6/3/2005	 25.05	  6.60	      	6
25404  	E	PPG   	6/1/2005	 65.19	6/2/2005	 66.20	  1.55	      	1
25403  	E	NCR   	6/1/2005	 36.55	6/2/2005	 37.15	  1.64	      	1
25402  	E	CMA   	6/1/2005	 56.00	6/2/2005	 56.51	  0.91	      	1
25401  	E	ASD   	6/1/2005	 42.81	6/2/2005	 43.86	  2.45	      	1
25400  	E	NITE  	4/21/2005	  8.53	6/2/2005	  7.70	      	 -9.73	29
25399  	E	FISV  	5/27/2005	 42.40	6/1/2005	 42.96	  1.32	      	2
25398  	E	STZ   	5/26/2005	 26.10	6/1/2005	 27.72	  6.21	      	3
25397  	E	SRDX  	5/26/2005	 38.43	5/31/2005	 39.55	  2.91	      	2
25396  	E	PAYX  	5/23/2005	 29.50	5/31/2005	 29.50	  0.00	  0.00	5
25395  	E	NLY   	5/23/2005	 18.74	5/31/2005	 18.85	  0.59	      	5
25394  	A	TOO   	5/13/2005	 21.35	5/31/2005	 20.13	      	 -5.71	11
25393  	E	KMG   	5/13/2005	 76.50	5/31/2005	 73.05	      	 -4.51	11
25392  	E	RSG   	5/26/2005	 35.05	5/27/2005	 35.78	  2.08	      	1
25391  	E	CPWM  	5/20/2005	 21.59	5/27/2005	 22.61	  4.72	      	5
25390  	E	ANF   	5/20/2005	 53.91	5/27/2005	 57.36	  6.40	      	5
25389  	E	WGR   	5/12/2005	 32.10	5/27/2005	 31.80	      	 -0.93	11
25388  	E	AFL   	5/25/2005	 39.85	5/26/2005	 40.30	  1.13	      	1
25387  	E	SFD   	5/24/2005	 29.34	5/25/2005	 30.24	  3.07	      	1
25386  	C	WAT   	5/16/2005	 39.17	5/25/2005	 39.00	      	 -0.43	7
25385  	E	FPL   	5/16/2005	 40.10	5/25/2005	 40.54	  1.10	      	7
25384  	A	EP    	5/16/2005	  9.49	5/25/2005	 10.10	  6.43	      	7
25383  	A	AES   	5/13/2005	 14.50	5/25/2005	 14.41	      	 -0.62	8
25382  	B	AEM   	5/13/2005	 11.84	5/25/2005	 11.58	      	 -2.20	8
25381  	E	STE   	5/18/2005	 22.35	5/24/2005	 23.95	  7.16	      	4
25380  	B	MLNM  	5/18/2005	  8.54	5/24/2005	  8.71	  1.99	      	4
25379  	A	XTO   	5/16/2005	 26.85	5/24/2005	 29.60	 10.24	      	6
25378  	D	UNH   	5/16/2005	 96.00	5/24/2005	 97.75	  1.82	      	6
25377  	B	UCL   	5/16/2005	 54.00	5/24/2005	 55.45	  2.69	      	6
25376  	B	TOT   	5/16/2005	109.13	5/24/2005	110.97	  1.69	      	6
25375  	A	LYO   	5/16/2005	 23.35	5/24/2005	 24.75	  6.00	      	6
25374  	D	HCA   	5/16/2005	 53.20	5/24/2005	 53.80	  1.13	      	6
25373  	D	ETR   	5/16/2005	 70.18	5/24/2005	 71.76	  2.25	      	6
25372  	D	CEG   	5/16/2005	 51.30	5/24/2005	 52.24	  1.83	      	6
25371  	B	AYE   	5/16/2005	 23.14	5/24/2005	 23.82	  2.94	      	6
25370  	D	XOM   	5/13/2005	 54.99	5/24/2005	 54.85	      	 -0.25	7
25369  	E	WMT   	5/13/2005	 47.40	5/24/2005	 47.74	  0.72	      	7
25368  	B	WFT   	5/13/2005	 49.65	5/24/2005	 50.75	  2.22	      	7
25367  	C	TDW   	5/13/2005	 33.73	5/24/2005	 33.71	      	 -0.06	7
25366  	D	SC    	5/13/2005	 51.50	5/24/2005	 52.78	  2.49	      	7
25365  	A	PDG   	5/13/2005	 12.53	5/24/2005	 12.92	  3.11	      	7
25364  	C	NEM   	5/13/2005	 36.00	5/24/2005	 36.24	  0.67	      	7
25363  	B	GGC   	5/13/2005	 33.43	5/24/2005	 32.15	      	 -3.83	7
25362  	A	DO    	5/13/2005	 41.30	5/24/2005	 42.41	  2.69	      	7
25361  	C	BLL   	5/13/2005	 37.39	5/24/2005	 37.85	  1.23	      	7
25360  	D	AHC   	5/13/2005	 90.67	5/24/2005	 91.34	  0.74	      	7
25359  	D	ABX   	5/13/2005	 21.66	5/24/2005	 22.09	  1.99	      	7
25358  	D	AA    	5/13/2005	 27.35	5/24/2005	 27.57	  0.80	      	7
25357  	E	KRI   	5/12/2005	 63.00	5/24/2005	 64.50	  2.38	      	8
25356  	E	DLM   	5/10/2005	 10.12	5/24/2005	 10.15	  0.30	      	10
25355  	D	NOC   	5/16/2005	 53.82	5/23/2005	 54.96	  2.12	      	5
25354  	B	HIG   	5/16/2005	 71.60	5/23/2005	 73.22	  2.26	      	5
25353  	B	GP    	5/16/2005	 32.42	5/23/2005	 33.70	  3.95	      	5
25352  	C	EXC   	5/16/2005	 45.40	5/23/2005	 47.10	  3.74	      	5
25351  	C	BOW   	5/16/2005	 30.56	5/23/2005	 31.30	  2.42	      	5
25350  	C	AET   	5/16/2005	 74.00	5/23/2005	 75.89	  2.55	      	5
25349  	D	HAL   	5/13/2005	 41.04	5/23/2005	 41.84	  1.95	      	6
25348  	C	GS    	5/13/2005	100.20	5/23/2005	101.65	  1.45	      	6
25347  	D	DT    	5/13/2005	 18.45	5/23/2005	 18.92	  2.55	      	6
25346  	D	COP   	5/13/2005	100.30	5/23/2005	102.50	  2.19	      	6
25345  	E	IPG   	5/12/2005	 12.49	5/23/2005	 12.49	  0.00	  0.00	7
25344  	E	LXK   	4/27/2005	 67.30	5/23/2005	 65.90	      	 -2.08	18
25343  	C	MYL   	4/18/2005	 16.80	5/23/2005	 16.05	      	 -4.46	25
25342  	B	WY    	5/16/2005	 63.05	5/20/2005	 65.80	  4.36	      	4
25341  	C	PEG   	5/16/2005	 53.52	5/20/2005	 55.40	  3.51	      	4
25340  	B	OXY   	5/16/2005	 66.06	5/20/2005	 67.95	  2.86	      	4
25339  	B	MWD   	5/16/2005	 48.15	5/20/2005	 49.80	  3.43	      	4
25338  	C	DPL   	5/16/2005	 24.20	5/20/2005	 25.06	  3.55	      	4
25337  	A	DOW   	5/16/2005	 44.40	5/20/2005	 45.70	  2.93	      	4
25336  	B	CVX   	5/16/2005	 51.28	5/20/2005	 52.20	  1.79	      	4
25335  	B	BR    	5/16/2005	 46.26	5/20/2005	 48.59	  5.04	      	4
25334  	C	BNK   	5/16/2005	 30.63	5/20/2005	 31.11	  1.57	      	4
25333  	A	VLO   	5/13/2005	 63.16	5/20/2005	 66.44	  5.19	      	5
25332  	C	SLB   	5/13/2005	 65.70	5/20/2005	 66.85	  1.75	      	5
25331  	B	RDC   	5/13/2005	 25.61	5/20/2005	 25.90	  1.13	      	5
25330  	D	RD    	5/13/2005	 56.83	5/20/2005	 58.34	  2.66	      	5
25329  	D	NFX   	5/13/2005	 67.75	5/20/2005	 70.40	  3.91	      	5
25328  	A	FST   	5/13/2005	 35.74	5/20/2005	 37.00	  3.53	      	5
25327  	A	ESV   	5/13/2005	 30.67	5/20/2005	 31.25	  1.89	      	5
25326  	C	EOG   	5/13/2005	 45.85	5/20/2005	 47.55	  3.71	      	5
25325  	C	DVN   	5/13/2005	 43.04	5/20/2005	 44.35	  3.04	      	5
25324  	D	BP    	5/13/2005	 59.04	5/20/2005	 59.74	  1.19	      	5
25323  	D	BHI   	5/13/2005	 42.50	5/20/2005	 44.51	  4.73	      	5
25322  	D	APA   	5/13/2005	 53.69	5/20/2005	 55.21	  2.83	      	5
25321  	E	UVN   	5/12/2005	 25.32	5/20/2005	 26.90	  6.24	      	6
25320  	E	CMCSK 	5/12/2005	 31.39	5/20/2005	 31.37	      	 -0.06	6
25319  	E	DUK   	5/11/2005	 27.74	5/20/2005	 28.00	  0.94	      	7
25318  	E	TXU   	5/4/2005	 82.00	5/20/2005	 79.90	      	 -2.56	12
25317  	E	UST   	4/27/2005	 45.50	5/20/2005	 44.15	      	 -2.97	17
25316  	D	CCU   	4/15/2005	 33.82	5/20/2005	 30.65	      	 -9.37	25
25315  	E	HLTH  	5/18/2005	  9.50	5/19/2005	  9.66	  1.68	      	1
25314  	C	CSC   	5/17/2005	 42.95	5/19/2005	 43.88	  2.17	      	2
25313  	C	WEN   	5/16/2005	 42.15	5/19/2005	 43.80	  3.91	      	3
25312  	B	TIN   	5/16/2005	 33.35	5/19/2005	 34.45	  3.30	      	3
25311  	B	PHM   	5/16/2005	 69.20	5/19/2005	 74.40	  7.51	      	3
25310  	C	PFGC  	5/16/2005	 26.11	5/19/2005	 26.64	  2.03	      	3
25309  	A	OMG   	5/16/2005	 19.76	5/19/2005	 21.38	  8.20	      	3
25308  	B	ODP   	5/16/2005	 19.44	5/19/2005	 19.91	  2.42	      	3
25307  	A	N     	5/16/2005	 34.45	5/19/2005	 37.30	  8.27	      	3
25306  	C	MTG   	5/16/2005	 58.98	5/19/2005	 60.06	  1.83	      	3
25305  	B	LPX   	5/16/2005	 23.55	5/19/2005	 24.30	  3.18	      	3
25304  	B	JPM   	5/16/2005	 34.59	5/19/2005	 35.83	  3.58	      	3
25303  	C	JCI   	5/16/2005	 53.90	5/19/2005	 56.53	  4.88	      	3
25302  	D	ISCA  	5/16/2005	 52.39	5/19/2005	 53.62	  2.35	      	3
25301  	A	IP    	5/16/2005	 31.79	5/19/2005	 33.15	  4.28	      	3
25300  	C	IFF   	5/16/2005	 36.75	5/19/2005	 38.25	  4.08	      	3
25299  	B	HOT   	5/16/2005	 51.75	5/19/2005	 54.33	  4.99	      	3
25298  	D	HMA   	5/16/2005	 24.37	5/19/2005	 24.74	  1.52	      	3
25297  	B	GWW   	5/16/2005	 53.50	5/19/2005	 55.35	  3.46	      	3
25296  	B	GDW   	5/16/2005	 61.63	5/19/2005	 63.26	  2.64	      	3
25295  	C	CNI   	5/16/2005	 57.20	5/19/2005	 59.85	  4.63	      	3
25294  	B	CMA   	5/16/2005	 55.55	5/19/2005	 57.05	  2.70	      	3
25293  	B	CB    	5/16/2005	 80.45	5/19/2005	 82.74	  2.85	      	3
25292  	C	BKS   	5/16/2005	 34.50	5/19/2005	 36.30	  5.22	      	3
25291  	C	AZO   	5/16/2005	 82.79	5/19/2005	 88.40	  6.78	      	3
25290  	C	ASD   	5/16/2005	 42.08	5/19/2005	 44.25	  5.16	      	3
25289  	A	X     	5/13/2005	 39.30	5/19/2005	 41.25	  4.96	      	4
25288  	D	VVI   	5/13/2005	 25.80	5/19/2005	 26.40	  2.33	      	4
25287  	E	TIF   	5/13/2005	 31.00	5/19/2005	 30.67	      	 -1.06	4
25286  	D	STN   	5/13/2005	 62.90	5/19/2005	 64.55	  2.62	      	4
25285  	E	SMG   	5/13/2005	 69.80	5/19/2005	 73.10	  4.73	      	4
25284  	E	PX    	5/13/2005	 45.27	5/19/2005	 48.10	  6.25	      	4
25283  	C	PPG   	5/13/2005	 65.05	5/19/2005	 67.25	  3.38	      	4
25282  	B	PD    	5/13/2005	 82.00	5/19/2005	 84.33	  2.84	      	4
25281  	B	NUE   	5/13/2005	 48.80	5/19/2005	 52.73	  8.05	      	4
25280  	C	NSC   	5/13/2005	 30.84	5/19/2005	 32.10	  4.09	      	4
25279  	B	FCX   	5/13/2005	 33.15	5/19/2005	 34.40	  3.77	      	4
25278  	D	EC    	5/13/2005	 29.41	5/19/2005	 30.24	  2.82	      	4
25277  	A	AXL   	5/13/2005	 18.97	5/19/2005	 19.40	  2.27	      	4
25276  	C	AL    	5/13/2005	 30.04	5/19/2005	 31.56	  5.06	      	4
25275  	E	VCI   	5/12/2005	 34.47	5/19/2005	 35.13	  1.91	      	5
25274  	E	SONC  	5/12/2005	 31.25	5/19/2005	 32.55	  4.16	      	5
25273  	D	PII   	5/12/2005	 54.10	5/19/2005	 56.03	  3.57	      	5
25272  	E	AAPL  	5/12/2005	 35.42	5/19/2005	 35.78	  1.02	      	5
25271  	E	SYK   	5/11/2005	 47.57	5/19/2005	 48.09	  1.09	      	6
25270  	E	LLL   	5/11/2005	 67.80	5/19/2005	 68.45	  0.96	      	6
25269  	E	HB    	5/10/2005	 48.04	5/19/2005	 51.45	  7.10	      	7
25268  	A	DV    	5/5/2005	 21.29	5/19/2005	 21.18	      	 -0.52	10
25267  	E	TYC   	5/4/2005	 28.55	5/19/2005	 29.50	  3.33	      	11
25266  	D	ZBRA  	5/3/2005	 45.35	5/19/2005	 41.98	      	 -7.43	12
25265  	D	LTD   	5/3/2005	 21.45	5/19/2005	 20.84	      	 -2.84	12
25264  	E	CPKI  	4/27/2005	 23.71	5/19/2005	 23.66	      	 -0.21	16
25263  	B	KWD   	4/18/2005	 27.68	5/19/2005	 25.82	      	 -6.72	23
25262  	A	CPWM  	4/18/2005	 25.63	5/19/2005	 21.40	      	-16.50	23
25261  	B	FDRY  	5/17/2005	  8.05	5/18/2005	  8.37	  3.98	      	1
25260  	D	WEC   	5/16/2005	 34.74	5/18/2005	 35.55	  2.33	      	2
25259  	C	WB    	5/16/2005	 50.95	5/18/2005	 52.10	  2.26	      	2
25258  	D	TRI   	5/16/2005	 47.35	5/18/2005	 49.70	  4.96	      	2
25257  	D	TE    	5/16/2005	 16.29	5/18/2005	 17.00	  4.36	      	2
25256  	B	SRE   	5/16/2005	 37.77	5/18/2005	 38.76	  2.62	      	2
25255  	B	SHW   	5/16/2005	 42.06	5/18/2005	 43.43	  3.26	      	2
25254  	C	SEIC  	5/16/2005	 31.89	5/18/2005	 32.88	  3.10	      	2
25253  	B	SAFC  	5/16/2005	 50.89	5/18/2005	 52.75	  3.65	      	2
25252  	B	RSH   	5/16/2005	 24.75	5/18/2005	 25.42	  2.71	      	2
